"REF_DATE","GEO","DGUID","Population and dwelling counts (3)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","V4Z","2021A0011V4Z","Population, 2021","","0","units","0","","1541.1","5777","","","","0"
"2021","V4Z","2021A0011V4Z","Total private dwellings, 2021","","0","units","0","","1541.2","2013","","","","0"
"2021","V4Z","2021A0011V4Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","1541.3","1885","","","","0"
"2021","V5A","2021A0011V5A","Population, 2021","","0","units","0","","1542.1","25403","","","","0"
"2021","V5A","2021A0011V5A","Total private dwellings, 2021","","0","units","0","","1542.2","10445","","","","0"
"2021","V5A","2021A0011V5A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1542.3","9726","","","","0"
"2021","V5B","2021A0011V5B","Population, 2021","","0","units","0","","1543.1","22577","","","","0"
"2021","V5B","2021A0011V5B","Total private dwellings, 2021","","0","units","0","","1543.2","9000","","","","0"
"2021","V5B","2021A0011V5B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1543.3","8543","","","","0"
"2021","V5C","2021A0011V5C","Population, 2021","","0","units","0","","1544.1","37684","","","","0"
"2021","V5C","2021A0011V5C","Total private dwellings, 2021","","0","units","0","","1544.2","17958","","","","0"
"2021","V5C","2021A0011V5C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1544.3","16918","","","","0"
"2021","V5E","2021A0011V5E","Population, 2021","","0","units","0","","1545.1","26843","","","","0"
"2021","V5E","2021A0011V5E","Total private dwellings, 2021","","0","units","0","","1545.2","11097","","","","0"
"2021","V5E","2021A0011V5E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1545.3","10620","","","","0"
"2021","V5G","2021A0011V5G","Population, 2021","","0","units","0","","1546.1","20137","","","","0"
"2021","V5G","2021A0011V5G","Total private dwellings, 2021","","0","units","0","","1546.2","7673","","","","0"
"2021","V5G","2021A0011V5G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1546.3","7257","","","","0"
"2021","V5H","2021A0011V5H","Population, 2021","","0","units","0","","1547.1","41948","","","","0"
"2021","V5H","2021A0011V5H","Total private dwellings, 2021","","0","units","0","","1547.2","21163","","","","0"
"2021","V5H","2021A0011V5H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1547.3","19649","","","","0"
"2021","V5J","2021A0011V5J","Population, 2021","","0","units","0","","1548.1","23190","","","","0"
"2021","V5J","2021A0011V5J","Total private dwellings, 2021","","0","units","0","","1548.2","8860","","","","0"
"2021","V5J","2021A0011V5J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1548.3","8460","","","","0"
"2021","V5K","2021A0011V5K","Population, 2021","","0","units","0","","1549.1","23431","","","","0"
"2021","V5K","2021A0011V5K","Total private dwellings, 2021","","0","units","0","","1549.2","9735","","","","0"
"2021","V5K","2021A0011V5K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1549.3","9106","","","","0"
"2021","V5L","2021A0011V5L","Population, 2021","","0","units","0","","1550.1","19473","","","","0"
"2021","V5L","2021A0011V5L","Total private dwellings, 2021","","0","units","0","","1550.2","10855","","","","0"
"2021","V5L","2021A0011V5L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1550.3","10240","","","","0"
"2021","V5M","2021A0011V5M","Population, 2021","","0","units","0","","1551.1","23412","","","","0"
"2021","V5M","2021A0011V5M","Total private dwellings, 2021","","0","units","0","","1551.2","9364","","","","0"
"2021","V5M","2021A0011V5M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1551.3","8778","","","","0"
"2021","V5N","2021A0011V5N","Population, 2021","","0","units","0","","1552.1","35843","","","","0"
"2021","V5N","2021A0011V5N","Total private dwellings, 2021","","0","units","0","","1552.2","16190","","","","0"
"2021","V5N","2021A0011V5N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1552.3","15201","","","","0"
"2021","V5P","2021A0011V5P","Population, 2021","","0","units","0","","1553.1","31624","","","","0"
"2021","V5P","2021A0011V5P","Total private dwellings, 2021","","0","units","0","","1553.2","11935","","","","0"
"2021","V5P","2021A0011V5P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1553.3","11042","","","","0"
"2021","V5R","2021A0011V5R","Population, 2021","","0","units","0","","1554.1","48150","","","","0"
"2021","V5R","2021A0011V5R","Total private dwellings, 2021","","0","units","0","","1554.2","19741","","","","0"
"2021","V5R","2021A0011V5R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1554.3","18623","","","","0"
"2021","V5S","2021A0011V5S","Population, 2021","","0","units","0","","1555.1","32940","","","","0"
"2021","V5S","2021A0011V5S","Total private dwellings, 2021","","0","units","0","","1555.2","13449","","","","0"
"2021","V5S","2021A0011V5S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1555.3","12729","","","","0"
"2021","V5T","2021A0011V5T","Population, 2021","","0","units","0","","1556.1","26340","","","","0"
"2021","V5T","2021A0011V5T","Total private dwellings, 2021","","0","units","0","","1556.2","15246","","","","0"
"2021","V5T","2021A0011V5T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1556.3","14275","","","","0"
"2021","V5V","2021A0011V5V","Population, 2021","","0","units","0","","1557.1","24288","","","","0"
"2021","V5V","2021A0011V5V","Total private dwellings, 2021","","0","units","0","","1557.2","10201","","","","0"
"2021","V5V","2021A0011V5V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1557.3","9487","","","","0"
"2021","V5W","2021A0011V5W","Population, 2021","","0","units","0","","1558.1","20828","","","","0"
"2021","V5W","2021A0011V5W","Total private dwellings, 2021","","0","units","0","","1558.2","8397","","","","0"
"2021","V5W","2021A0011V5W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1558.3","7844","","","","0"
"2021","V5X","2021A0011V5X","Population, 2021","","0","units","0","","1559.1","31095","","","","0"
"2021","V5X","2021A0011V5X","Total private dwellings, 2021","","0","units","0","","1559.2","12047","","","","0"
"2021","V5X","2021A0011V5X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1559.3","11055","","","","0"
"2021","V5Y","2021A0011V5Y","Population, 2021","","0","units","0","","1560.1","19032","","","","0"
"2021","V5Y","2021A0011V5Y","Total private dwellings, 2021","","0","units","0","","1560.2","9795","","","","0"
"2021","V5Y","2021A0011V5Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1560.3","9121","","","","0"
"2021","V5Z","2021A0011V5Z","Population, 2021","","0","units","0","","1561.1","24957","","","","0"
"2021","V5Z","2021A0011V5Z","Total private dwellings, 2021","","0","units","0","","1561.2","12787","","","","0"
"2021","V5Z","2021A0011V5Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","1561.3","12074","","","","0"
"2021","V6A","2021A0011V6A","Population, 2021","","0","units","0","","1562.1","21062","","","","0"
"2021","V6A","2021A0011V6A","Total private dwellings, 2021","","0","units","0","","1562.2","11864","","","","0"
"2021","V6A","2021A0011V6A","Private dwellings occupied by usual residents, 2021","","0","units","0","","1562.3","10895","","","","0"
"2021","V6B","2021A0011V6B","Population, 2021","","0","units","0","","1563.1","32375","","","","0"
"2021","V6B","2021A0011V6B","Total private dwellings, 2021","","0","units","0","","1563.2","20528","","","","0"
"2021","V6B","2021A0011V6B","Private dwellings occupied by usual residents, 2021","","0","units","0","","1563.3","18552","","","","0"
"2021","V6C","2021A0011V6C","Population, 2021","","0","units","0","","1564.1","2846","","","","0"
"2021","V6C","2021A0011V6C","Total private dwellings, 2021","","0","units","0","","1564.2","1785","","","","0"
"2021","V6C","2021A0011V6C","Private dwellings occupied by usual residents, 2021","","0","units","0","","1564.3","1532","","","","0"
"2021","V6E","2021A0011V6E","Population, 2021","","0","units","0","","1565.1","27482","","","","0"
"2021","V6E","2021A0011V6E","Total private dwellings, 2021","","0","units","0","","1565.2","18597","","","","0"
"2021","V6E","2021A0011V6E","Private dwellings occupied by usual residents, 2021","","0","units","0","","1565.3","16964","","","","0"
"2021","V6G","2021A0011V6G","Population, 2021","","0","units","0","","1566.1","28013","","","","0"
"2021","V6G","2021A0011V6G","Total private dwellings, 2021","","0","units","0","","1566.2","19683","","","","0"
"2021","V6G","2021A0011V6G","Private dwellings occupied by usual residents, 2021","","0","units","0","","1566.3","17887","","","","0"
"2021","V6H","2021A0011V6H","Population, 2021","","0","units","0","","1567.1","17742","","","","0"
"2021","V6H","2021A0011V6H","Total private dwellings, 2021","","0","units","0","","1567.2","10555","","","","0"
"2021","V6H","2021A0011V6H","Private dwellings occupied by usual residents, 2021","","0","units","0","","1567.3","10007","","","","0"
"2021","V6J","2021A0011V6J","Population, 2021","","0","units","0","","1568.1","23044","","","","0"
"2021","V6J","2021A0011V6J","Total private dwellings, 2021","","0","units","0","","1568.2","13677","","","","0"
"2021","V6J","2021A0011V6J","Private dwellings occupied by usual residents, 2021","","0","units","0","","1568.3","12887","","","","0"
"2021","V6K","2021A0011V6K","Population, 2021","","0","units","0","","1569.1","27146","","","","0"
"2021","V6K","2021A0011V6K","Total private dwellings, 2021","","0","units","0","","1569.2","14837","","","","0"
"2021","V6K","2021A0011V6K","Private dwellings occupied by usual residents, 2021","","0","units","0","","1569.3","13979","","","","0"
"2021","V6L","2021A0011V6L","Population, 2021","","0","units","0","","1570.1","10563","","","","0"
"2021","V6L","2021A0011V6L","Total private dwellings, 2021","","0","units","0","","1570.2","4143","","","","0"
"2021","V6L","2021A0011V6L","Private dwellings occupied by usual residents, 2021","","0","units","0","","1570.3","3904","","","","0"
"2021","V6M","2021A0011V6M","Population, 2021","","0","units","0","","1571.1","16421","","","","0"
"2021","V6M","2021A0011V6M","Total private dwellings, 2021","","0","units","0","","1571.2","7720","","","","0"
"2021","V6M","2021A0011V6M","Private dwellings occupied by usual residents, 2021","","0","units","0","","1571.3","7234","","","","0"
"2021","V6N","2021A0011V6N","Population, 2021","","0","units","0","","1572.1","14258","","","","0"
"2021","V6N","2021A0011V6N","Total private dwellings, 2021","","0","units","0","","1572.2","5307","","","","0"
"2021","V6N","2021A0011V6N","Private dwellings occupied by usual residents, 2021","","0","units","0","","1572.3","4971","","","","0"
"2021","V6P","2021A0011V6P","Population, 2021","","0","units","0","","1573.1","33079","","","","0"
"2021","V6P","2021A0011V6P","Total private dwellings, 2021","","0","units","0","","1573.2","14848","","","","0"
"2021","V6P","2021A0011V6P","Private dwellings occupied by usual residents, 2021","","0","units","0","","1573.3","14083","","","","0"
"2021","V6R","2021A0011V6R","Population, 2021","","0","units","0","","1574.1","19170","","","","0"
"2021","V6R","2021A0011V6R","Total private dwellings, 2021","","0","units","0","","1574.2","9195","","","","0"
"2021","V6R","2021A0011V6R","Private dwellings occupied by usual residents, 2021","","0","units","0","","1574.3","8394","","","","0"
"2021","V6S","2021A0011V6S","Population, 2021","","0","units","0","","1575.1","15711","","","","0"
"2021","V6S","2021A0011V6S","Total private dwellings, 2021","","0","units","0","","1575.2","7315","","","","0"
"2021","V6S","2021A0011V6S","Private dwellings occupied by usual residents, 2021","","0","units","0","","1575.3","6365","","","","0"
"2021","V6T","2021A0011V6T","Population, 2021","","0","units","0","","1576.1","12048","","","","0"
"2021","V6T","2021A0011V6T","Total private dwellings, 2021","","0","units","0","","1576.2","5487","","","","0"
"2021","V6T","2021A0011V6T","Private dwellings occupied by usual residents, 2021","","0","units","0","","1576.3","4716","","","","0"
"2021","V6V","2021A0011V6V","Population, 2021","","0","units","0","","1577.1","11096","","","","0"
"2021","V6V","2021A0011V6V","Total private dwellings, 2021","","0","units","0","","1577.2","3729","","","","0"
"2021","V6V","2021A0011V6V","Private dwellings occupied by usual residents, 2021","","0","units","0","","1577.3","3553","","","","0"
"2021","V6W","2021A0011V6W","Population, 2021","","0","units","0","","1578.1","2439","","","","0"
"2021","V6W","2021A0011V6W","Total private dwellings, 2021","","0","units","0","","1578.2","1213","","","","0"
"2021","V6W","2021A0011V6W","Private dwellings occupied by usual residents, 2021","","0","units","0","","1578.3","1152","","","","0"
"2021","V6X","2021A0011V6X","Population, 2021","","0","units","0","","1579.1","41321","","","","0"
"2021","V6X","2021A0011V6X","Total private dwellings, 2021","","0","units","0","","1579.2","18510","","","","0"
"2021","V6X","2021A0011V6X","Private dwellings occupied by usual residents, 2021","","0","units","0","","1579.3","17406","","","","0"
"2021","V6Y","2021A0011V6Y","Population, 2021","","0","units","0","","1580.1","49221","","","","0"
"2021","V6Y","2021A0011V6Y","Total private dwellings, 2021","","0","units","0","","1580.2","21619","","","","0"
"2021","V6Y","2021A0011V6Y","Private dwellings occupied by usual residents, 2021","","0","units","0","","1580.3","20688","","","","0"
"2021","V6Z","2021A0011V6Z","Population, 2021","","0","units","0","","1581.1","20683","","","","0"
"2021","V6Z","2021A0011V6Z","Total private dwellings, 2021","","0","units","0","","1581.2","12943","","","","0"
"2021","V6Z","2021A0011V6Z","Private dwellings occupied by usual residents, 2021","","0","units","0","","1581.3","11800","","","","0"
"2021","V7A","2021A0011V7A","Population, 2021","","0","units","0","","1582.1","26533","","","","0"
"2021","V7A","2021A0011V7A","Total private dwellings, 2021","","0","units","0","","1582.2","9410","","","","0"
